"GF","W","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","MaxPd","MaxV2d","MaxV3d","MaxM2d","MaxM3d","MaxTd","MaxPc","MaxV2c","MaxV3c","MaxM2c","MaxM3c","MaxTc","U1","U2","U3","R1","R2","R3"
"2","215647.26436728","9321.045865352","17787.296080376","16937.400358219","23025.210515416","19324.947229654","20168.208932454","20536.58497038","21945.055012505","19217.084192906","17126.890608338","18120.607103934","12136.933497747","9460.265316554","3939.938638187","487.88789213","58575.145328915","512604.57339306","6309.185144848","10403.536900918","81.061734261","177.998107415","63595.780503437","15903.138452086","17439.973545927","0.001772805","0.000403258","-0.001300149","2.014E-6","6.555E-6","6.555E-6"
"1","215104.93058807","8288.008646572","18657.781517738","16501.819030924","23031.686130655","22366.335691797","22959.286373294","19709.068247223","18767.262417053","19231.963655833","18569.194003143","18224.757350677","8797.767523164","9470.858801899","3957.389840017","493.91404389","59692.596657985","514447.81695895","6393.40824088","10417.753043422","82.632475627","185.349929923","66222.465120223","16747.575917342","18407.326414763","0.001846027","0.000414699","-0.001300149","2.098E-6","6.919E-6","6.919E-6"
"3","214291.71138849","9991.851600478","17041.092099677","18657.337921053","20746.498384401","21789.243969936","21962.520915149","19002.278933621","19510.172096741","21878.13699762","18506.502649169","17165.165353895","8040.91046675","9470.125762971","3947.992306429","490.928702951","59054.327922036","513628.57208921","6343.728888851","10409.542339098","82.044543163","180.923277349","64640.895352042","16330.971529932","17844.499750146","0.001801939","0.000412813","-0.00130015","2.083E-6","6.707E-6","6.707E-6"
"3","213490.99039178","10631.38353393","17234.869350803","15271.040271008","21765.822698893","22649.609461398","19898.663432728","21019.094344459","20392.535754675","21261.639989569","15740.287386948","17617.999498122","10008.044669248","9460.195985843","3943.410065237","489.208642877","58707.611207057","513135.23288818","6326.563859646","10409.545463388","82.056461143","181.476914892","64838.700891659","16199.819254931","17688.510402084","0.001807453","0.000393725","-0.00130015","1.995E-6","6.648E-6","6.648E-6"
"1","211351.96342475","8853.113643051","16396.878729619","17499.340329172","20764.987905805","22780.998822784","19198.736832222","21434.283850078","19025.825328528","21221.422807225","18643.878296541","16574.432863282","8958.064016441","9463.557590131","3939.360846645","488.106006226","58484.64142895","512890.67807969","6307.253725434","10406.115990323","81.743456736","178.732436033","63858.143976376","16067.699596587","17422.210798122","0.001780119","0.000400754","-0.00130015","2.02E-6","6.548E-6","6.548E-6"
"2","224787.72390713","11943.153887855","17129.500840312","18099.040504798","21267.799308503","22065.720702137","23054.352147589","20466.510427364","22790.586347244","22995.277838019","15962.034205281","18971.917227953","10041.830470077","9487.923737916","3960.798017575","495.834305597","59639.383148111","515063.27124598","6418.459343788","10428.826764991","86.344979594","190.324835029","67999.916452107","17054.564525347","18679.502553277","0.001895576","0.000415907","-0.001300149","2.11E-6","7.021E-6","7.021E-6"
"2","212677.49053804","11085.211639328","15276.142180359","17633.156153113","20212.859235941","21199.527864551","21777.265805705","22657.972073768","20145.239495161","20184.08179452","16578.231043935","15887.014628016","10040.788623638","9463.458210756","3949.553112802","490.658874747","58882.626624196","513521.22040153","6362.980203144","10416.317140113","83.264040909","186.20611855","66528.367159084","16482.895004451","18121.739143536","0.001854555","0.000398006","-0.00130015","2.004E-6","6.811E-6","6.811E-6"
"1","216962.38476645","10667.330683603","17966.656482205","16344.272597614","20184.028719008","20083.219616762","20597.696736064","22947.132039617","21675.015118811","21853.333834118","16074.257735637","17822.56222172","10746.878981292","9466.382952726","3954.150329296","492.936441927","59427.93589001","514109.77862126","6379.32640946","10416.152472595","83.060519567","185.084105593","66127.490482443","16648.240001841","18259.68192233","0.00184338","0.000404824","-0.001300149","2.05E-6","6.863E-6","6.863E-6"
"2","206301.11419662","9944.114793601","15274.89645973","16043.414216671","19013.23468269","18717.516454252","20002.675643371","20185.845683986","21812.338959805","21613.54180767","18886.633593997","15782.862292903","9024.039607941","9452.288344702","3941.329368769","487.784661759","58467.284174402","512884.42717766","6309.706819707","10405.672495808","79.865332608","180.102219457","64347.544943962","16101.937867773","17555.959580033","0.001793762","0.000390311","-0.00130015","1.991E-6","6.599E-6","6.599E-6"
"2","211091.68486905","7902.876916324","17275.934225102","16606.10006764","22443.811595141","20926.466368075","22928.012425561","21855.170475191","21513.905058719","21086.035414993","15054.261796739","15314.639597677","8184.470927885","9474.833623822","3955.250942539","493.313248355","59241.361613533","514379.38447932","6391.319899429","10423.271570198","84.796219986","188.866656395","67478.933338023","16831.788305824","18427.77754519","0.001881053","0.000406606","-0.001300149","2.043E-6","6.926E-6","6.926E-6"
"1","219855.8661084","10011.643935062","18984.206270325","18912.414928067","21893.015079695","20713.10069927","19726.703436933","21788.519796603","22668.08521581","20358.944984802","16319.471204302","16580.645072499","11899.115485036","9477.671923832","3951.601025776","492.282111347","59323.481378904","513836.5945032","6370.538494226","10414.735624119","83.432076648","183.454096775","65545.115284634","16449.472830139","18095.030856582","0.001827145","0.000418728","-0.00130015","2.079E-6","6.801E-6","6.801E-6"
"1","210890.20078038","11836.0616376","17617.486536086","16962.77466252","22543.747527035","19981.011959103","18916.323709562","20323.696535379","19884.967974489","19986.939763172","15177.985257092","18297.738047768","9361.467170574","9443.541758779","3926.698079908","483.087335928","57716.000008609","511532.15092454","6241.314324424","10393.737760593","78.670334313","172.567742271","61655.600830987","15482.645962419","16709.409015013","0.001718721","0.000387622","-0.00130015","1.943E-6","6.28E-6","6.28E-6"
"4","210710.93471333","12100.144407526","17942.595805553","17549.960611345","22199.343250728","19658.376313196","20487.084421608","19944.986419607","20072.583480892","19512.112263961","17989.068915768","14878.607254745","8376.071568399","37251.354264226","10399.051580709","1881.300140838","601924.26451881","1264497.4425992","42097.149495057","20602.966041671","8592.192530109","1284.624140711","274441.04728876","1040464.6253143","16922.157747418","0.076274351","0.616736215","0.000114896","0.00175928","6.36E-6","6.36E-6"
"4","214544.15438319","7837.00884231","16383.790815274","17902.671220592","19732.153212393","22618.24435103","22172.84119999","22907.492584004","20509.741492132","19759.423964103","18896.328170822","17701.137477171","8123.321053371","37280.970854837","10428.185380941","1888.746733323","603728.42547655","1266825.2763289","42233.268465658","20629.75556232","8597.589593418","1300.517142029","278330.86978967","1040853.1133502","18693.526435468","0.076432641","0.616762554","0.000114897","0.001759384","7.026E-6","7.026E-6"
"2","211091.73741014","10451.14326986","18959.855180165","15093.198717881","20890.768099914","20303.687050621","20163.892333686","19611.153884807","22890.208607316","19153.267847023","17712.109822621","16607.19737649","9255.255219757","9451.420582607","3941.139661139","488.121848133","58620.303809211","512743.05588428","6311.476833163","10403.994156212","80.743241061","179.265362232","64048.549695245","16020.447683908","17514.391913332","0.001785427","0.00039019","-0.001300149","1.974E-6","6.583E-6","6.583E-6"
"2","206848.45454981","10823.751429073","15057.676445547","15932.543014213","21352.320691014","18964.730838843","21348.70911339","19814.737292192","22622.517198384","19506.759417742","15899.892167645","16812.997292055","8711.819649716","9452.366372022","3940.921835281","487.649498744","58592.352558328","512502.9125117","6314.372927341","10403.74580966","80.664016567","179.530658258","64143.335578459","15932.762147858","17547.729955721","0.001788069","0.000393997","-0.00130015","1.973E-6","6.595E-6","6.595E-6"
"2","213278.69585431","11572.432121283","17036.079530132","15269.657517825","21302.24410923","20166.562025346","19302.75748821","20936.274645051","21777.749077061","22124.140114408","17604.459850572","16755.779251102","9430.560124094","9459.764239604","3944.247922208","489.503424123","58717.855917951","513341.8195252","6322.86462393","10408.417406513","81.334255522","180.275435731","64409.432254357","16239.085828511","17678.600172537","0.001795487","0.000395309","-0.00130015","2.024E-6","6.645E-6","6.645E-6"
"3","210179.14865017","11979.761874576","16174.028950804","14943.361117419","22393.905203836","19981.213613936","20470.761834731","18854.757533483","21380.521591239","22194.421695937","16499.580177239","14838.330906692","10468.504150283","9451.702375152","3930.756298901","485.137944447","57858.823541379","512177.69271805","6260.285353408","10399.340013452","80.287283991","175.045514313","62540.867810765","15730.102659994","16927.82731292","0.001743398","0.000389491","-0.00130015","1.968E-6","6.362E-6","6.362E-6"
"2","212139.94599194","12153.07662646","14943.249777084","17967.102755498","18967.211878911","21990.003502648","20613.860941332","20273.928818006","20687.387756992","20896.318094235","18621.145854548","15441.433801946","9585.226184284","9463.309143599","3942.91906872","488.808617619","58616.929685983","512933.67362972","6325.529926038","10408.353468785","81.953087119","180.790550323","64593.474180289","16102.084225949","17646.791890039","0.001800617","0.000402882","-0.00130015","2.012E-6","6.633E-6","6.633E-6"
"2","217263.70650842","11487.813714663","16598.349620251","16871.499984735","22923.106792147","21987.92024188","19011.864618898","22729.159002176","21900.784123671","21128.611749163","18746.356534621","15442.644022422","8435.596103794","9482.242897144","3954.280514809","494.006233879","59375.934171519","514559.93396617","6379.788112241","10419.713159295","84.612538623","184.807245386","66028.572908598","16758.023381115","18209.912442066","0.001840622","0.000415911","-0.001300149","2.11E-6","6.844E-6","6.844E-6"
"4","216381.37497575","9174.802088964","15646.156669704","18003.472647815","21071.768691855","22184.071188483","19053.46933286","23061.178327375","23042.347677979","21204.89747814","15062.59750414","17451.31834791","11425.295020527","37285.842135099","10429.566921416","1890.158115845","604166.41075946","1267057.5274746","42231.89856581","20626.335254283","8597.021980055","1297.753306307","277654.41918319","1040976.9761626","18637.275972099","0.076405114","0.616771463","0.000114897","0.001759418","7.005E-6","7.005E-6"
"4","211763.47534694","8328.94859746","16795.885619034","15397.758813584","23046.356713847","21015.313437408","18982.910297128","21270.304241328","19852.540542792","23043.031120302","16296.532878566","18996.988321824","8736.904763663","37259.25808722","10403.910916811","1882.815001652","602296.55192259","1265059.2663033","42119.498753409","20606.822837024","8593.474718605","1286.130995231","274809.85092119","1040606.1972432","17180.457901499","0.076289359","0.61674643","0.000114897","0.001759328","6.457E-6","6.457E-6"
"1","218162.1748953","11291.45108248","17916.551335605","18961.10884636","21076.246264344","19464.292045717","19815.958849793","22987.828808548","21636.612605474","21076.551429337","16355.986850538","17768.806032613","9810.780744492","9472.562358486","3951.56875868","492.285149385","59391.885681771","513847.07135581","6367.936526364","10411.592953043","82.715856442","182.366996659","65156.712388894","16462.400612313","18064.77402492","0.001816318","0.000417077","-0.001300149","2.082E-6","6.79E-6","6.79E-6"
"1","209383.45264614","9402.916446411","16625.695308525","14816.139014535","19075.474585297","22052.615959105","21637.193334699","19140.826504414","20386.241605413","22294.85708906","15681.268396053","18646.509401276","9623.715001354","9457.56093262","3945.321653592","489.190216019","58990.279350496","512746.5830363","6335.735642115","10404.984474766","80.885805024","180.211924366","64386.740693696","15989.882636829","17756.335933978","0.001794854","0.000403676","-0.00130015","1.998E-6","6.674E-6","6.674E-6"
"2","216324.4330503","8460.807629488","15348.233212008","19185.860326769","20264.451833548","21840.95896126","20891.440083085","21534.243703071","23075.734096262","21312.888357722","16563.249492126","16035.0405736","11811.524781365","9482.620091756","3956.54869529","493.995846341","59445.634247786","514467.33924562","6397.211958478","10423.245081628","85.071953465","188.040403566","67183.726864444","16803.928463301","18441.001747835","0.001872823","0.000415981","-0.001300149","2.079E-6","6.931E-6","6.931E-6"
"2","213301.29115471","9320.624682044","16351.327322326","17502.733741706","22332.399367291","20665.062189452","20498.633559013","19853.532454855","21147.990033751","20283.571802958","15971.555823579","17613.565247648","11760.294930087","9457.445021245","3936.775597139","487.313139233","58151.925864058","512823.36561566","6288.34617257","10405.595599093","81.186991844","178.072129499","63622.227370191","16048.730363606","17250.509371705","0.001773543","0.000393752","-0.00130015","1.979E-6","6.484E-6","6.484E-6"
"4","211482.82391232","8595.953796803","15734.655042287","17050.387406006","19767.935464923","22009.749125101","20768.191084035","21107.884500325","21616.178415638","21329.708581451","16040.236849783","17776.443552676","9685.500093293","37265.946999789","10415.313143661","1885.386061191","602939.83557265","1265760.9063432","42171.51012247","20618.674070504","8595.296279765","1294.318842825","276813.83199252","1040599.8833178","17939.851577682","0.076370907","0.616744405","0.000114896","0.001759315","6.743E-6","6.743E-6"
"2","213863.88101181","10233.820517019","16390.521794312","18964.763533045","18716.530967151","20560.172424353","19612.043295742","20899.284565446","20204.89379932","20882.810204684","18204.575772468","18016.379368222","11178.084770047","9451.290026786","3934.716170574","486.338681092","58085.354574724","512432.88910307","6279.70028724","10401.34412645","80.326036926","176.628357711","63106.391583828","15878.48984912","17146.834851705","0.001759163","0.000388266","-0.001300151","1.974E-6","6.445E-6","6.445E-6"
"1","217520.57261731","11939.049926256","14812.879276407","18315.357190559","22588.767110575","21975.262588117","19086.911703324","21165.813777809","21145.546331564","21712.417182646","19083.717261159","17501.771349168","8193.078919729","9475.226378852","3943.780119736","490.166323915","58565.299479153","513644.38104636","6323.003328094","10412.263596847","83.433992201","180.900327594","64632.695784165","16337.841010159","17646.439506461","0.001801711","0.000409875","-0.00130015","2.071E-6","6.633E-6","6.633E-6"
"1","212361.75843986","9258.805318091","16270.007930724","17323.13002295","19083.366826744","19853.24119196","21127.065463162","19076.792981692","21444.830858685","20642.530795764","18202.654335576","18740.052795195","11339.279919316","9449.720294288","3933.712392568","485.446996986","58047.923432842","512225.49154972","6278.53595798","10400.64128064","80.184653522","176.863352137","63190.351206548","15827.561455941","17137.818228003","0.001761504","0.000390279","-0.00130015","1.957E-6","6.441E-6","6.441E-6"
"2","213950.50201544","9128.124491745","17714.104281014","17993.997820821","20564.635713271","19667.526357767","22608.605559337","21974.084128086","21444.559065547","19748.751168019","16987.574250188","16836.185316333","9282.35386331","9466.658365664","3950.769126014","490.955109246","59040.713290873","513492.33322042","6370.653644804","10416.428854146","83.346030084","186.157248152","66510.906573874","16452.540940448","18183.328253781","0.001854068","0.000404388","-0.00130015","2.022E-6","6.834E-6","6.834E-6"
"1","205935.23324988","11188.172047631","15470.823541824","15650.739923804","18844.363211266","19467.119839891","18721.075325317","19658.999719731","20662.131163007","20723.480342577","17695.419400637","16246.242900919","11606.665833276","9434.219944999","3928.74118963","483.502789687","57776.442474294","511582.32461275","6241.180010396","10391.911291006","77.497594309","172.675928994","61694.254158358","15477.927152625","16788.664421871","0.001719798","0.000376904","-0.001300151","1.916E-6","6.31E-6","6.31E-6"
"1","207835.01152583","8120.567195331","15985.649823392","14795.746570222","22835.909096547","19359.612352504","21959.241886732","21350.36867513","22136.3654398","19741.026739908","15512.810125987","15283.388783177","10754.324837101","9461.781747579","3948.627875143","490.223757699","59000.082405741","513183.59285017","6356.571231464","10412.377356313","82.410486637","184.068683712","65764.697035014","16277.021694138","18032.952519001","0.001833266","0.000401086","-0.00130015","2.006E-6","6.778E-6","6.778E-6"
"1","217212.66925426","8403.033438732","15599.077316462","18136.742245334","23065.106846728","21185.008811552","19273.783181701","20924.434994508","22714.568961153","21832.949980722","17367.069458834","17447.585177313","11263.308841219","9480.72680475","3948.69274205","491.869857788","59075.755149417","513982.37770456","6347.475003569","10414.258430761","83.741471425","181.442236884","64826.311012518","16468.926371558","17886.59468068","0.001807108","0.000414906","-0.001300149","2.095E-6","6.723E-6","6.723E-6"
"1","213159.87392273","10133.906307404","15828.250992252","15876.747761777","21945.279511321","22812.384502351","20611.062813723","21256.635919987","22012.475535962","19268.952401312","15831.768312608","19132.410020188","8449.999843849","9468.712564012","3951.168205506","491.759453827","59054.412041423","513908.33330598","6367.137930039","10418.277185011","83.605351032","186.608072983","66671.978831636","16611.258746589","18170.083391121","0.001858558","0.000400699","-0.00130015","2.002E-6","6.829E-6","6.829E-6"
"1","218644.5192622","8717.918656913","18716.235487618","17853.208916314","22789.644089197","22767.624047372","19490.864261323","22001.56090545","19301.577640557","20485.608219119","18867.765167919","16463.379815937","11189.132054477","9471.933044614","3944.650023601","490.016175158","58663.298608312","513639.80748283","6330.371755379","10413.597141793","83.112910887","181.781034861","64947.357927786","16422.456584561","17740.20449554","0.001810482","0.000403637","-0.00130015","2.05E-6","6.668E-6","6.668E-6"
"3","207385.8489103","7973.004055727","18113.651249918","15200.796907614","21653.916417591","22379.044507631","19918.02574942","22153.273105468","19067.169872742","19301.052730162","17503.755091169","15329.861154351","8792.298068506","9455.124111122","3942.441892996","488.435018761","58610.553269674","512888.86431069","6322.702325945","10407.321604462","81.448285688","181.242182962","64754.835054426","16140.698006795","17658.290199823","0.001805115","0.000392567","-0.00130015","1.979E-6","6.637E-6","6.637E-6"
"4","217954.48616076","11902.73434122","18413.577396286","18105.039153598","19039.900982432","21213.584312183","22089.935130516","19378.267999283","23057.809327639","19021.381374003","18244.856707108","17560.910325947","9926.489110545","37265.427095612","10417.374005632","1886.033530485","603151.18699645","1265788.8313068","42179.502140318","20618.353228717","8595.187380734","1294.559291539","276872.68197293","1040655.8115751","18017.115102638","0.076373302","0.616748142","0.000114897","0.001759322","6.772E-6","6.772E-6"
"1","212325.38725457","10075.872584399","18555.727525481","15122.086898131","22784.386456535","19902.319686203","20097.508574264","20642.573190729","22165.572748276","20122.916243298","18015.03648926","15106.901498156","9734.485359839","9460.447593565","3942.753722064","489.278774382","58706.028310802","513146.15104961","6320.512489176","10406.663503469","81.655588084","179.449894187","64114.479911353","16158.440513779","17583.595312077","0.001787265","0.000397906","-0.00130015","2.023E-6","6.609E-6","6.609E-6"
"1","214488.97267957","9944.948064621","16509.066804119","18111.655290645","20200.356876716","22895.081517412","18866.564832416","21673.018881045","22327.581334637","20955.041718811","19084.961107839","15661.319212234","8259.377039073","9476.705594127","3951.70189119","492.936257857","59174.080252651","514315.70345152","6365.699731338","10418.868596601","84.082837431","184.443920136","65898.762804559","16687.264742432","18078.503421446","0.001837004","0.00040767","-0.001300149","2.071E-6","6.795E-6","6.795E-6"
"1","216137.51106995","10018.535103325","18828.735109313","17690.592183584","21812.970335372","21056.78701376","20070.363189665","22526.521978167","18808.596075212","20656.174495152","18815.844070972","17089.274100475","8763.117414951","9461.141123724","3938.399117749","487.708505811","58291.984647405","512830.04678254","6304.644683852","10407.462953396","82.030580208","179.618390983","64174.681030194","16094.047452273","17421.450646406","0.001788943","0.000397964","-0.00130015","2.016E-6","6.548E-6","6.548E-6"
"4","215757.46862411","8941.904657458","17066.504046995","15635.877606662","21138.602292715","21512.547691475","21322.058058865","21008.853206827","20680.981527364","22900.360607911","14861.374228402","18921.476183226","11766.92851621","37265.589595632","10414.28603533","1885.413381648","602955.11883712","1265616.5995938","42166.894008249","20616.703761265","8595.01533089","1292.868384225","276458.83129831","1040616.4403046","17857.016056379","0.076356461","0.61674585","0.000114897","0.001759329","6.712E-6","6.712E-6"
"3","208009.3309709","11224.357029785","16036.073519402","15073.869379851","20651.145336325","19775.055830545","18750.906738469","19882.291967819","20172.306198026","21870.214916039","15711.450279773","17254.353242474","11607.306532394","9435.861063072","3926.666566751","483.242079136","57695.025895318","511507.08336094","6230.44411434","10390.286097289","77.944707383","171.121613394","61138.922895628","15410.092779986","16659.355993905","0.001704318","0.000377547","-0.00130015","1.921E-6","6.262E-6","6.262E-6"
"1","211199.08103488","9390.984756684","16055.78221187","15938.952250185","21948.032625879","21779.480505435","20928.03085725","20009.352748871","22971.257454159","21502.489700538","17398.117052375","15093.689726444","8182.911145186","9473.330027251","3947.94582232","491.292709013","58878.151909223","513864.01200863","6350.869852411","10417.396855541","83.945566547","184.448174069","65900.282664344","16522.312611399","17948.316410837","0.001837046","0.000401721","-0.001300149","2.037E-6","6.746E-6","6.746E-6"
"3","211251.53127256","8898.821019219","15893.102298367","18328.406029702","18847.644726886","22476.201583321","19318.940973461","21086.239556459","22322.218548654","18954.056819524","18712.4182322","15475.632287456","10937.84919731","9463.334982339","3948.091996868","490.643517254","58922.077256312","513474.8783372","6348.60025191","10412.233510677","82.537268771","183.398846275","65525.375194622","16362.88047674","17924.508750217","0.001826595","0.000400869","-0.00130015","2.01E-6","6.737E-6","6.737E-6"
"1","209849.45797676","9696.930720209","19046.724929017","15530.019519331","19194.361355303","21019.640898952","19393.557864534","20255.624204291","21297.88384775","18885.617981706","16315.430080865","18166.798043525","11046.868531282","9438.13118361","3935.848833348","485.597705644","58227.405298045","511915.36106235","6284.231986705","10397.858324291","79.148154012","177.437130364","63395.352679155","15683.515220241","17251.891521873","0.001767218","0.000379822","-0.001300151","1.912E-6","6.484E-6","6.484E-6"
"3","208521.77387438","9014.787666614","15910.416611581","16336.291883086","19559.574163207","19722.751818299","20468.462084734","22547.305435847","20808.165365911","20669.809885042","18806.694732282","14924.450608989","9753.063618784","9458.995074818","3947.232873483","490.571322754","58944.065416301","513550.62106529","6341.764942175","10412.091723623","81.821889087","181.776569904","64945.762672252","16411.23946069","17850.320754042","0.001810438","0.000396043","-0.00130015","2.023E-6","6.709E-6","6.709E-6"
"3","205193.96395342","8746.215855797","15820.154015933","15604.98520753","22466.087883954","18761.280041865","20351.469937985","19649.560642522","21476.375907295","19288.577184906","14855.951390291","16265.081317383","11908.224567955","9442.892043792","3931.684982681","484.334947562","58064.99001466","511557.7659279","6266.661868829","10394.698894045","78.859627532","174.642394536","62396.83978003","15494.051591009","17013.703613589","0.001739384","0.000388146","-0.00130015","1.936E-6","6.395E-6","6.395E-6"
"3","215924.05322201","10439.299837606","17352.511225509","15646.614517924","18930.556160462","22204.760512092","22798.55667943","19787.805011495","21948.718542619","19854.019909962","17421.52806934","18405.94471111","11133.738044463","9467.692933341","3956.219862351","492.706417758","59547.824212931","513757.93517508","6393.616732165","10416.899103414","83.14861163","187.107136963","66850.286139253","16529.142229874","18431.987837167","0.001863528","0.000410297","-0.00130015","2.024E-6","6.928E-6","6.928E-6"
"3","212125.51759155","11444.756956958","17438.867248524","15846.809598871","20174.964329355","22384.650320647","19361.747646926","21986.694394086","21098.705658964","19539.809546426","16044.372797718","15046.517713699","11757.621379373","9455.489709212","3946.316375322","489.488839604","58823.634714621","513008.07029986","6341.644679545","10410.036532427","81.791330576","183.174615539","65445.261260595","16184.93392883","17876.793349104","0.001824362","0.000393226","-0.00130015","1.974E-6","6.719E-6","6.719E-6"
"1","207088.4018741","8335.241148171","14929.063673708","18437.515911149","19911.500318569","19869.419135287","18880.620660169","19601.655596753","20829.255110405","22046.33657956","16204.951639118","16084.268158853","11958.573942354","9446.100022417","3929.997542174","484.433127701","57872.021356341","511884.34255461","6251.55731093","10393.832210271","79.02175421","173.272407411","61907.366033493","15561.994093513","16870.955637474","0.001725739","0.000387036","-0.00130015","1.963E-6","6.341E-6","6.341E-6"
"1","210696.97125366","11831.042084047","15482.266532793","15737.560454153","20164.142512445","19649.849302284","21028.266451763","19061.907891008","20855.39567831","22864.659334914","17575.570599294","17502.596696302","8943.713716348","9452.950606568","3931.630834617","485.138626951","57996.539822394","512292.91256356","6275.887604822","10401.426606733","80.181882264","176.495083326","63058.774849776","15832.815652622","17109.155174643","0.001757836","0.000393864","-0.00130015","1.975E-6","6.431E-6","6.431E-6"
"1","220826.24274321","10969.225006072","16749.258716645","15554.928566079","23040.13117903","21447.673207986","22267.968253214","23046.183644229","20920.378528462","19900.67723549","18763.547068126","16375.434709013","11790.836628861","9479.504968831","3956.477237065","493.495120253","59301.302661564","514399.09550909","6401.463232625","10425.783867272","85.503908425","189.898129555","67847.461642227","16864.508342426","18524.280911334","0.001891326","0.000409188","-0.001300149","2.067E-6","6.962E-6","6.962E-6"
"1","207078.62255625","10609.657528405","14856.727927956","15234.025759462","21412.251718062","20964.354164284","19412.640707215","21294.458743312","20263.466536398","21175.229437533","15673.955648628","17309.329819227","8872.524565765","9448.734479422","3936.757610262","486.739632183","58253.315218885","512391.23050486","6290.860882569","10401.879356318","80.419973026","177.863808942","63547.797879902","15841.900741719","17295.811460089","0.001771468","0.000385785","-0.001300151","1.962E-6","6.501E-6","6.501E-6"
"2","211068.95233056","10770.996639518","16349.442113356","19151.249101904","18957.523398662","19850.810403582","22255.004901741","20638.479449974","19181.146250135","20237.414647603","18397.23265978","17250.096419818","8029.556344486","9452.994965648","3940.079002331","487.625841598","58515.150397321","512610.87095313","6309.854269316","10403.106342966","80.802075859","178.886760037","63913.28139127","15981.866550628","17478.303238119","0.001781656","0.000396531","-0.00130015","2.0E-6","6.569E-6","6.569E-6"
"3","221424.75335017","11869.588378929","18276.431732337","19152.972833643","19825.272085589","20594.218516959","21992.326472994","18995.978511301","21738.736850092","21719.657911747","17457.518651263","17687.475962062","12114.575443249","9464.818918485","3943.106369751","489.48921021","58642.184751917","513249.56432008","6323.846099132","10409.166569241","82.327387761","180.410166476","64457.569321721","16202.773506523","17614.459094639","0.001796829","0.000401227","-0.00130015","2.034E-6","6.621E-6","6.621E-6"
"2","209170.3979102","7970.149019479","15822.030044183","16923.426893133","19041.610836171","20700.859067704","21377.347227532","21091.382537014","19030.528822853","21638.534906105","18389.238663478","17732.326708882","9452.963183669","9456.999604266","3939.617019417","487.23597336","58473.507159089","512449.74848559","6311.165846834","10404.273843225","81.012034094","179.162303307","64011.728445135","15949.294753902","17488.922722801","0.0017844","0.000401185","-0.00130015","1.996E-6","6.573E-6","6.573E-6"
"2","211631.26191367","9171.828767512","18465.887919526","19045.519707639","19550.280899895","21682.970554177","19092.058350423","19061.707841311","20475.616930585","22968.144385492","17965.714832707","15050.824108466","9100.707615932","9458.689135441","3931.631256168","485.641197062","58143.862218232","512254.40837977","6284.957681182","10400.277717138","80.541948038","176.588136013","63092.021036164","15757.232584179","17172.063930522","0.001758763","0.000398338","-0.001300149","2.009E-6","6.454E-6","6.454E-6"
"2","212308.14438462","11448.613620625","17004.834288813","16125.049721606","20935.163653883","21984.258184913","18852.132616275","22120.098564121","19426.995611199","22641.748973829","15102.032235279","17541.875614236","9125.34129984","9453.816112648","3937.738594043","487.472258141","58292.943936946","512684.54440583","6297.037614414","10404.679746868","81.155749969","178.747782408","63863.6269825","15962.144686131","17357.123357493","0.001780272","0.000388632","-0.00130015","1.979E-6","6.524E-6","6.524E-6"
"3","214269.58889162","8573.074081042","15233.058103884","18246.398726429","18882.344430604","20006.01407797","21137.401321162","22322.395936949","20760.856267477","22660.631732982","18431.670462945","18779.44835305","9236.295397129","9469.605395917","3948.305063251","491.365176125","58895.171433609","513963.59142292","6348.314656995","10417.328944126","83.081874253","183.120219952","65425.826616689","16602.670873446","17910.787767464","0.00182382","0.000403122","-0.00130015","2.048E-6","6.732E-6","6.732E-6"
"4","223290.52224249","11810.152333851","18567.632019413","18609.145637315","21261.977487442","21102.53903303","20990.411189306","22874.377680629","22437.210997424","21987.936331822","16939.680561508","17208.613854442","9500.845116313","37289.199021304","10428.514517969","1889.350750779","603903.58961849","1267283.1125917","42230.073245376","20629.48420817","8597.94980998","1298.61912715","277866.32940262","1040938.694059","18615.367513132","0.076413737","0.616769092","0.000114897","0.001759435","6.997E-6","6.997E-6"
"4","216105.45422913","8702.475144197","17068.327167846","16259.571753576","19717.644639874","20366.623356407","22411.83857474","20211.75335392","22526.665549299","21441.254285863","17019.554988524","18462.958798207","11916.786616675","37267.669497631","10416.076439397","1885.437934551","602982.72358285","1265936.2825574","42175.881107129","20619.279224364","8595.404772328","1294.691698691","276905.08871036","1040646.9180118","17976.025084087","0.076374621","0.616748225","0.000114897","0.001759319","6.756E-6","6.756E-6"
"2","222400.16364806","10632.989334121","18920.770965853","18304.998892751","21964.172198707","22372.039951528","21360.773102279","22205.613689542","21214.343471237","19345.367299718","15751.892493591","18305.083796615","12022.118452123","9476.143899312","3954.488347307","493.193645943","59160.854114502","514455.598779","6384.536927179","10423.657424416","84.546900879","188.189012167","67236.8222606","16881.905868372","18347.726272513","0.001874304","0.000410343","-0.00130015","2.036E-6","6.896E-6","6.896E-6"
"4","214568.09829476","11133.850235835","17272.198729284","15720.118593225","21920.895375132","20570.61797968","22706.724441794","18874.598875223","21017.374087793","22645.321392298","17275.468933158","16356.924373085","9074.005278248","37271.030627742","10413.625774626","1885.876081439","603110.36643262","1265762.3743974","42160.029570793","20613.695519403","8594.75295249","1290.238740741","275815.2243301","1040754.5048662","17724.429626127","0.076330271","0.616756362","0.000114897","0.001759376","6.662E-6","6.662E-6"
