latitude,longitude,depth,mag,nst,gap,dmin,rms,horizontalError,depthError,magError,magNst
64.9881,-147.3555,0,0.7,,,,0.24,,0,,
36.6283333,-121.1936667,7.48,1.17,21,139,0.05691,0.11,0.35,0.58,0.298,16
38.8325,-122.7905,1.85,1.52,46,40,0.005902,0.03,0.13,0.18,0.157,35
58.266,-155.0996667,5.53,0.21,10,113,,0.17,0.41,0.75,0.217174904,11
58.26183333,-155.0903333,4.88,-0.26,8,100,,0.15,0.32,0.78,0.174528803,8
38.7928333,-122.7996667,3.37,0.52,24,53,0.005228,0.03,0.23,0.34,0.129,23
46.957,-113.0225,18.17,1.17,17,70,0.163,0.12,0.43,1.05,0.155072256,5
52.4107,-169.1426,35,2.9,17,261,0.517,0.21,3.26,2.014,0.091,16
51.857,-178.075,-1.8,0.78,4,197,,0.17,0.59,1.51,0.180319988,4
55.8609,161.7579,69.308,4.1,69,94,3.635,0.62,9.87,4.996,0.063,69
61.3155,-152.2566667,1.13,-0.07,8,123,,0.08,0.27,0.8,0.243957154,9
-4.4365,138.4686,153.188,4.2,42,101,6.387,0.62,10.85,3.269,0.106,25
46.879,-121.9403333,10.2,0.29,17,122,0.01501,0.11,0.34,0.47,0.10650105,13
58.25633333,-155.0945,3.04,-0.32,5,125,,0.06,0.38,1.21,0.211685367,6
61.1944,-147.266,0,0.9,,,,0.72,,0,,
59.936,-153.1685,110,1.4,,,,0.5,,0.2,,
58.255,-155.0943333,3.32,-0.13,8,125,,0.08,0.25,0.84,0.202762603,8
58.26016667,-155.0828333,4.41,-0.06,11,103,,0.11,0.21,0.48,0.191289922,11
61.1162,-151.9026,80.6,0.9,,,,0.29,,0.3,,
33.3841667,-116.8993333,14.19,1.04,47,35,0.04326,0.18,0.19,0.36,0.13,23
61.0621,-152.3997,110.8,1.2,,,,0.39,,0.2,,
38.2395,-122.9723333,9.43,1.11,18,144,0.07397,0.11,0.55,0.66,0.317,14
38.2416667,-122.9641667,9.46,1.1,16,197,0.07012,0.11,0.43,0.53,0.261,12
61.1052,-151.054,61.6,0.9,,,,0.27,,0.4,,
62.5343,-149.7916,59.2,1.3,,,,0.5,,0.3,,
-11.1012,121.9523,10,4.6,32,91,2.466,0.46,4.42,1.905,0.122,20
51.4252,-177.6211,41.916,2.8,19,202,0.374,0.26,4.31,17.6,0.105,20
34.0976667,-117.809,14.71,1.17,34,119,0.006053,0.21,0.39,0.5,0.13,13
44.27416667,-115.1686667,12.5,2.69,23,68,0.8183,0.24,0.5,1.05,0.185392101,25
19.24133301,-155.4024963,31.72999954,1.86,34,152,,0.109999999,0.55,0.709999979,4.38,4
63.0402,-150.384,89.1,1.1,,,,0.43,,0.3,,
58.181,-155.3066667,2.46,-0.17,8,160,,0.06,0.24,0.34,0.227994103,8
58.234,-155.1768333,4.69,0.25,12,82,,0.14,0.28,0.55,0.286070567,12
65.4267,-144.7406,2.4,2.5,,,,0.65,,0.2,,
65.4039,-144.7004,6.6,2.1,,,,0.57,,0.3,,
58.26216667,-155.0938333,3.89,-0.07,9,103,,0.26,0.39,1.07,0.097532672,9
60.354,-147.7136,12.1,1.5,,,,0.62,,0.5,,
35.776,-117.594,4.99,1.56,26,65,0.1382,0.19,0.26,0.72,0.082,12
35.773,-117.5935,7.37,1.76,30,68,0.1356,0.15,0.2,1.08,0.125,22
65.4082,-144.6354,6.7,1.4,,,,0.52,,0.3,,
67.6685,-162.1828,13.1,2,,,,0.71,,0.4,,
29.257,139.3929,406.213,4.2,80,61,3.272,0.5,10.01,6.705,0.04,177
25.353,143.6516,10,4.7,20,133,10.258,0.48,11.51,1.952,0.138,16
61.54383333,-152.0685,1.54,0.4,5,232,,0.09,1.65,2.84,0.275546493,5
58.185,-155.3545,0.87,-0.37,8,165,,0.06,0.23,0.81,0.235573257,8
58.19416667,-155.2543333,2.53,-0.87,6,152,,0.07,0.37,1.36,0.210650051,6
58.27233333,-155.0925,5.31,0.02,10,119,,0.09,0.24,0.41,0.197098159,10
32.7083333,-115.5466667,4.62,1.93,23,163,0.05952,0.23,0.47,0.82,0.16,29
38.7905,-122.4331667,10.95,1.63,46,120,0.01888,0.11,0.14,0.24,0.251,47
58.16233333,-155.3115,-2.17,-0.57,6,241,,0.05,0.45,1.71,0.221160067,6
60.01983333,-153.0936667,1.25,-0.42,5,116,,0.1,0.3,0.38,0.072811357,5
65.3742,-144.6119,10.5,1.1,,,,0.34,,0.3,,
65.4155,-144.6611,0.3,1.7,,,,0.48,,0.2,,
65.4222,-144.7143,3.2,2.9,,,,0.66,,0.2,,
32.69,-115.5356667,7.1,1.79,18,180,0.07939,0.21,0.5,0.82,0.15,8
32.696,-115.548,9.01,1.48,24,169,0.06832,0.27,0.59,0.93,0.222,12
62.372,-149.0471,6.9,0.6,,,,0.69,,0.4,,
36.0201667,-120.5838333,3.54,-0.06,9,143,0.03976,0.04,0.4,0.95,0.095,4
64.5294,-151.3842,13,0.6,,,,0.44,,0.2,,
60.9007,-151.0767,62.2,1.3,,,,0.48,,0.4,,
62.0163,-149.3186,3.9,1.4,,,,0.51,,0.1,,
58.18366667,-155.29,2.08,-0.15,8,153,,0.07,0.23,0.43,0.335310496,8
38.8465004,-122.8186646,1.05,0.84,15,66,0.008931,0.02,0.23,0.46,0.2,14
58.17916667,-155.3618333,1.24,-0.36,7,173,,0.08,0.31,0.94,0.149134751,7
44.7781667,-111.0538333,10.05,1.01,12,136,0.03883,0.12,0.5,0.93,0.326,3
59.8535,-151.6329,54.3,1.1,,,,0.36,,0.3,,
57.4071,-154.5792,46.5,1.7,,,,0.36,,0.3,,
58.26833333,-155.1071667,5.21,-0.16,8,122,,0.21,0.39,1,0.166156843,7
-6.1787,129.1515,244.917,4.5,49,101,1.808,0.87,9.1,7.131,0.104,27
38.8091667,-122.7591667,0.27,0.39,16,117,0.00854,0.03,0.17,0.26,0.128,12
33.9561667,-118.4285,11.55,1.09,21,143,0.009644,0.18,0.39,0.36,0.116,11
2.3453,126.7916,53.379,4.8,61,111,1.665,0.87,7.65,6.992,0.053,112
2.3479,126.7295,35,4.8,118,61,1.69,0.6,6.95,1.836,0.046,152
34.093,-117.8115,14.39,1.35,45,53,0.003847,0.2,0.28,0.38,0.127,27
59.2382,-153.6462,104.2,1.5,,,,0.31,,0.3,,
38.8086667,-122.7583333,0.43,0.39,5,210,0.008102,0.03,0.43,0.95,0.038,4
44.79666667,-111.349,11.25,1.48,12,113,0.06693,0.17,0.6,1.1,0.216670775,11
51.0793,-176.0905,10,2.9,13,288,0.808,0.4,5.97,2.022,0.128,8
64.9658,-147.4185,0,0.7,,,,0.46,,0,,
61.1904,-147.416,0,0.9,,,,0.63,,0,,
51.3121,-179.2521,22.8,2.3,,,,0.44,,0.2,,
58.25433333,-155.1005,3.66,-0.06,9,94,,0.15,0.31,0.79,0.176064475,9
38.7971649,-122.7606659,2.18,0.7,7,219,0.003535,0.02,1.6,1.05,0.1,7
32.6975,-115.5488333,6.12,1.97,27,106,0.0667,0.28,0.44,1.45,0.151,31
60.0151,-153.7244,109.2,1.2,,,,0.39,,0.5,,
58.2881,-155.4518,142,1.5,,,,0.3,,0.6,,
38.8166667,-122.8215,2.43,0.44,28,51,0.00983,0.03,0.16,0.27,0.15,24
31.61240821,-104.5081276,8.702368164,2.4,39,74,0.056636792,0.2,1.029117372,0.823268789,0.1,16
56.87316667,-158.1768333,-3.18,0.9,4,239,,0.08,1.21,0.73,0.115602957,4
34.1773333,-118.3773333,10.23,0.99,18,91,0.01467,0.14,0.31,0.46,0.068,4
55.999,-149.6379,1.9,2.8,,,,0.59,,5.5,,
50.676,156.5187,105.485,4.2,48,153,2.543,0.72,8.73,7.762,0.085,38
58.18166667,-155.2761667,1.59,-0.41,6,151,,0.04,0.27,0.86,0.246242507,6
62.7976,-148.8635,15.8,0.6,,,,0.47,,0.2,,
38.8343315,-122.8018341,2.24,0.76,11,74,0.009854,0.01,0.43,0.71,0.18,12
38.7736667,-122.7148333,1.76,0.38,17,80,0.009827,0.04,0.25,0.41,0.205,13
62.2697,-153.2723,3.7,0.9,,,,0.65,,0.3,,
58.25,-155.1071667,-2.17,-0.25,8,113,,0.19,0.32,3.27,0.1944607,8
59.3759,-138.3275,4.8,1.6,,,,0.45,,0.2,,
55.4195,-161.7585,13.71,-0.28,5,140,,0.31,1.89,1.31,0.204236677,4
38.8050003,-122.7833328,0.36,0.93,10,81,0.008502,0.02,0.3,0.67,0.2,10
61.7995,-151.8575,101.9,1.5,,,,0.46,,0.3,,
58.25566667,-155.109,1.07,-0.26,7,111,,0.2,0.39,3.07,0.217886312,7
38.7753333,-122.7218333,1.26,1.63,41,34,0.01392,0.05,0.16,0.26,0.187,32
38.7698333,-122.716,1.93,1.63,50,33,0.01076,0.1,0.19,0.27,0.18,44
33.2758333,-116.4236667,3.71,0.64,17,139,0.009363,0.12,0.45,0.51,0.141,6
38.828,-122.7938333,0.93,0.4,8,70,0.01075,0.01,0.39,1.3,0.107,6
56.2695,-159.3035,3.41,0.34,4,296,,0.12,1.42,1.77,0.143946353,4
58.26016667,-155.1066667,3.97,-0.23,8,106,,0.23,0.45,1.39,0.161546393,8
33.4641667,-116.4318333,11.4,0.5,21,77,0.0593,0.15,0.26,0.6,0.062,9
60.2833,-152.439,82,1.2,,,,0.5,,0.2,,
38.828,-122.794,1.35,0.37,10,70,0.01078,0.01,0.41,0.52,0.168,10
61.1905,-146.8729,0,1.1,,,,0.57,,0,,
61.4553,-150.0731,37.6,1.4,,,,0.55,,0.3,,
38.8986667,-122.9045,3.09,1.02,34,90,0.04596,0.05,0.2,0.59,0.125,31
38.7818336,-122.7328339,1.79,0.78,7,165,0.003349,0.02,0.69,1.37,0.13,7
35.2071667,-118.6723333,6.58,1.86,46,48,0.02739,0.18,0.18,0.53,0.143,36
62.6876,-152.675,7.4,0.8,,,,0.65,,0.4,,
44.69683333,-111.9721667,4.96,1.25,8,91,0.221,0.16,0.57,10.2,0.269545195,3
61.2364,-147.0549,8.5,0.9,,,,0.35,,0.3,,
32.6851667,-115.5343333,3.58,1.4,13,183,0.08387,0.19,0.51,0.41,0.28,9
32.7053333,-115.5411667,6.84,1.63,19,107,0.06489,0.23,0.44,0.83,0.157,20
38.1815,-117.7469,10.5,1.5,5,100.27,0.109,0.084,,2.5,0.12,3
33.5926667,-116.6161667,12.69,0.53,19,71,0.0177,0.09,0.21,0.35,0.249,4
58.29316667,-154.9848333,3.16,-0.59,6,132,,0.12,0.5,0.8,0.286217078,7
35.505,-118.3848333,9.1,1.64,28,38,0.1734,0.11,0.15,0.75,0.206,23
61.1884,-146.8395,0,1.2,,,,0.46,,0,,
79.0598,125.0926,10,4.2,84,53,7.527,0.52,10.23,1.908,0.062,75
-30.0584,-177.8548,21.166,5.1,76,69,0.796,0.65,8.11,4.107,0.046,157
44.758,-111.1131667,10.49,0.26,11,78,0.03846,0.15,0.67,1.04,0.12,4
53.363,-168.2556667,1.36,0.04,6,303,,0.23,1.11,31.61,0.397391298,5
53.346,-168.8881,154.9,2.4,,,,0.43,,0.5,,
33.8343333,-117.6598333,3.7,1.09,33,102,0.0537,0.19,0.27,0.52,0.123,14
62.1333,-150.7402,63.2,0.8,,,,0.27,,0.2,,
19.24666595,-155.411499,29.62000084,2,19,192,,0.150000006,1.64,1.02999997,1,3
17.93083333,-66.95483333,15.78,2.17,8,224,0.08432,0.24,0.92,1.14,0.071611108,5
38.8256683,-122.8539963,2.66,0.31,13,93,0.002926,0.02,0.32,0.62,0.19,13
61.3118,-152.2638,5.2,0.6,,,,0.36,,0.1,,
18.055,-68.417,72.72,3.43,26,188,0.4583,0.33,1.92,1.17,0.111962601,14
52.2572,159.5244,57.539,5.1,64,84,0.934,0.88,9.45,5.438,0.098,10
58.19316667,-155.3183333,1.59,-0.8,5,238,,0.07,0.56,0.46,0.216436264,5
62.1613,-148.6027,23.6,1.1,,,,0.67,,0.5,,
53.5583,-167.0554,15,1.3,,,,0.31,,4.1,,
61.4502,-151.5751,70.2,1,,,,0.54,,0.4,,
58.27883333,-154.9988333,2.67,-0.31,10,131,,0.06,0.24,0.29,0.228727559,10
58.29466667,-154.9768333,2.88,-0.36,10,131,,0.16,0.35,0.89,0.238467793,10
38.793335,-122.7661667,3.95,1.08,17,71,0.008856,0.02,0.33,0.82,0.04,18
62.0359,-150.8979,61,1.8,,,,0.63,,0.3,,
58.184,-155.2826667,2.04,-0.67,7,150,,0.06,0.28,0.58,0.262972357,7
19.00666667,-65.903,33.75,3.19,14,249,0.7147,0.24,1.27,6.88,0.022570654,7
59.9485,-151.3004,57.6,1.4,,,,0.72,,0.5,,
64.5873,-147.8944,18,0.5,,,,0.63,,0.2,,
33.7078333,-116.7261667,17.75,0.84,29,104,0.01054,0.18,0.43,0.5,0.18,19
58.21683333,-155.1126667,2.29,0.04,7,128,,0.11,0.3,0.77,0.387285295,7
38.8078346,-122.8115005,3.23,0.74,12,58,0.01266,0.02,0.31,0.82,0.18,14
38.8076668,-122.8116684,3.37,0.98,17,60,0.01279,0.01,0.25,0.55,0.23,21
58.26266667,-155.0923333,5.05,-0.59,6,102,,0.07,0.28,0.51,0.136840338,6
61.5036,-149.8773,29.4,1.5,,,,0.55,,0.4,,
58.26133333,-155.0945,5.23,-0.29,7,102,,0.16,0.43,0.94,0.191883663,8
59.3625,-153.4243333,-0.98,-0.66,7,175,,0.04,0.15,0.3,0.177318329,7
64.3506,-149.3978,13.1,0.8,,,,0.87,,0.2,,
34.9889,23.4985,53.937,4.5,49,62,1.179,0.88,7.82,7.551,0.07,60
32.6978333,-115.5395,6.76,2.26,30,117,0.07134,0.22,0.38,0.73,0.214,10
32.7096667,-115.5463333,6.82,2.59,38,59,0.05876,0.23,0.31,0.73,0.135,55
61.1822,-146.9145,0,1.1,,,,0.68,,0,,
58.28466667,-155.1025,5.18,-0.63,6,156,,0.08,0.72,0.45,0.150879275,6
19.785,-156.0858333,10.26,2.3,36,263,,0.18,0.85,0.75,0.085629986,13
-4.506,151.4214,10,4.6,31,83,0.803,1,7.2,1.882,0.082,44
32.7061667,-115.5425,5.24,1.66,22,130,0.06351,0.19,0.42,0.6,0.128,20
51.853,-178.0831667,3.47,0.88,4,209,,0.15,0.62,0.51,0.293600205,4
36.078,-117.9013333,2.96,1.29,16,104,0.05456,0.12,0.24,0.65,0.138,13
58.255,-155.115,3.6,-0.72,8,87,,0.03,0.24,0.52,0.125463587,8
32.7065,-115.5406667,7.46,1.67,23,68,0.06437,0.24,0.37,0.73,0.166,20
32.7175,-115.5491667,5.15,3.55,57,40,0.05164,0.29,0.24,0.63,,4
53.5598,-167.0654,17.6,1.4,,,,0.41,,0.6,,
32.711,-115.5421667,6.75,2.17,32,59,0.06036,0.21,0.32,0.83,0.129,34
39.0073333,-123.471,2.76,1.19,13,106,0.06599,0.11,0.3,1.64,0.232,12
37.0031667,-112.9135,18.74,1.48,11,189,0.07446,0.13,0.48,0.87,0.344,3
53.4185,-166.918,10,3.5,22,189,0.376,0.37,1.65,1.994,0.081,20
37.649,-118.8838333,2.89,0.47,9,170,0.0113,0.05,0.55,0.69,0.147,9
58.18466667,-155.2851667,2.08,-0.57,8,150,,0.07,0.29,0.58,0.330856386,8
39.4169,-119.8348,7.9,0.6,7,115.6,0.061,0.0894,,2,0.33,3
46.85316667,-121.7521667,1.85,0.04,10,79,0.02193,0.08,0.31,0.52,0.087335731,5
61.3403,-147.0957,10.2,1.1,,,,0.67,,0.2,,
54.148,-165.9671667,2.2,-0.96,7,137,,0.08,0.25,0.34,0.213695425,7
63.9612,-148.8142,110.6,1,,,,0.6,,0.5,,
54.14866667,-165.968,2.32,-0.5,9,74,,0.1,0.17,0.3,0.2128452,9
19.33983333,-155.3065,3.11,2.39,40,53,,0.1,0.21,0.36,0.165147643,17
19.42633333,-155.2606667,0.99,1.14,15,129,,0.08,0.22,0.36,,1
19.13666725,-155.3641663,27.45000076,1.80999994,35,194,,0.100000001,0.6,1.26999998,0.670000017,6
58.179,-155.3356,0.7,1.1,,,,0.71,,0.3,,
54.3314,-159.892,10,3,21,247,1.075,0.88,4.42,2.016,0.115,10
67.327,-156.0462,4.9,1.9,,,,0.87,,0.3,,
31.61422667,-104.510836,8.085375977,2.7,70,74,0.055138951,0.2,0.901554812,0.716129754,0.1,42
19.33883286,-155.2991638,3.849999905,1.86000001,20,125,,0.150000006,0.47,0.910000026,0.409999996,11
63.3188,-144.9444,3.9,1.7,,,,1.01,,0.2,,
62.4535,-149.2784,11.1,0.8,,,,0.75,,0.2,,
58.24416667,-155.1588333,3.62,-0.38,10,78,,0.09,0.21,0.63,0.146849338,10
17.9265,-66.9555,15.69,1.88,6,230,0.08717,0.08,0.79,0.59,0.139315988,4
46.85766667,-121.7546667,1.35,0.31,12,119,0.02022,0.06,0.32,0.41,0.226024666,4
53.5715,-164.9963,35,3.1,26,202,0.728,0.64,6.1,2.014,0.085,18
38.8043333,-122.8045,1.69,0.18,12,66,0.00805,0.03,0.26,0.48,0.372,12
53.5651,-167.0781,13.1,1.3,,,,0.35,,1.1,,
53.5488,-167.0787,12.1,1.4,,,,0.5,,0.3,,
61.2878,-146.5374,9,1.5,,,,0.85,,0.2,,
53.5652,-167.073,13.7,1.3,,,,0.36,,12.5,,
17.90516667,-66.87283333,9.17,2.08,5,234,0.06978,0.09,1.65,1.16,0.117095041,4
19.3095,-155.1673333,1.23,0.57,17,244,,0.16,0.77,0.61,0.070160984,5
53.5426,-167.0532,13.2,3.2,,,,0.54,,0.4,,
62.7299,-150.2604,83.7,0.9,,,,0.71,,0.4,,
58.26283333,-155.0876667,4.89,-0.37,5,101,,0.1,0.32,0.7,0.198983471,5
37.8151,36.5778,10,4.2,17,95,0.298,0.77,3.7,1.961,0.186,8
63.1448,-149.5947,82.6,0.8,,,,0.53,,0.3,,
39.8164,-120.7177,14.8,1.5,10,177.83,0.221,0.1669,,3.1,0.29,4
38.7946667,-122.7608333,2.23,0.47,10,113,0.006014,0.01,0.32,0.52,0.053,9
36.23083333,-89.50833333,6.66,1.35,12,87,0.02521,0.06,0.22,0.47,0.072505822,11
38.8276667,-122.7913333,1.19,1.98,65,34,0.01075,0.07,0.1,0.15,0.206,61
67.1431,-169.6322,4.5,2.5,,,,0.64,,3.7,,
34.69783333,-96.13433333,19.72,1.59,42,94,0.213258152,0.38,,1.3,0.26,4
61.9065,-151.5609,77.1,2.2,,,,0.76,,0.3,,
39.8312,-120.733,10.2,1,3,330.08,0.289,0.0405,,7.9,0.06,2
34.69116667,-96.14483333,3,1.39,50,93,0.204259917,0.4,,1.7,0.17,8
62.2668,-151.4109,88.5,1.4,,,,0.49,,0.4,,
38.7848333,-122.7656667,3.18,1.57,47,51,0.01409,0.06,0.16,0.31,0.166,39
60.0193,-152.8173,90.7,1,,,,0.28,,0.4,,
60.2293,-152.665,102.4,1.1,,,,0.55,,0.5,,
64.4182,-146.7364,9.2,0.8,,,,0.57,,0.2,,
60.05083333,-153.0686667,0.37,-1.08,5,123,,0.09,0.43,0.73,0.244442085,4
56.0132,-159.32,110.7,2.4,,,,0.74,,0.4,,
51.85783333,-178.0561667,-1.8,1.32,5,168,,0.19,0.51,1.24,0.381938326,5
58.26016667,-155.0973333,2.21,-0.41,6,121,,0.25,0.83,3.05,0.170048914,6
58.27066667,-155.0883333,5.1,-0.44,6,113,,0.21,0.55,1.08,0.13425886,6
63.2592,-150.6178,5.6,0.9,,,,0.71,,0.3,,
59.0869,-153.8075,95.9,1.3,,,,0.51,,0.8,,
34.5056667,-118.7908333,10.75,1.2,36,45,0.1073,0.2,0.25,0.52,0.143,17
58.2725,-155.098,5.72,-0.33,6,124,,0.09,0.33,0.58,0.151314771,6
60.0452,-152.7884,100.8,1,,,,0.36,,0.4,,
38.7925,-122.7603333,1.89,1.72,57,42,0.008128,0.06,0.13,0.22,0.189,48
34.68466667,-96.18283333,28.51,1.24,33,90,0.173665921,0.45,,2,0.27,5
34.674,-96.13733333,19.62,1.59,29,95,0.211458505,0.29,,1.3,0.24,4
38.777832,-122.7570038,0.7,0.83,8,79,0.009855,0.02,0.32,0.73,0.15,8
63.3099,-150.944,1.7,1,,,,0.91,,0.3,,
54.061,-164.2817,53.2,2,,,,0.51,,2.3,,
38.8088341,-122.7949982,1.71,0.73,7,103,0.000897,0.02,0.47,0.76,0.4,7
62.5223,-151.2264,85.9,1.1,,,,0.61,,0.4,,
34.6915,-96.15216667,18.6,1.27,26,109,0.198860977,0.34,,2.3,0.3,6
32.9396667,-116.227,12.83,0.78,18,108,0.06593,0.11,0.18,0.54,0.246,3
58.26383333,-155.0951667,2.89,-0.28,4,124,,0.13,0.61,1.68,0.213033383,4
53.6208,-165.0196,46.8,2.8,,,,0.7,,2,,
60.339,-142.9774,3.3,0.9,,,,0.54,,0.2,,
61.2524,-146.8609,0,1.4,,,,0.63,,0,,
52.0652,-172.2249,38.6,3,,,,0.6,,1.6,,
59.8186,-152.9278,104.2,1.3,,,,0.32,,0.6,,
19.38916667,-155.2773333,1.2,2.46,28,84,,0.12,0.23,0.14,0.129424331,8
39.4888333,-123.3316667,4.81,1.5,15,75,0.02031,0.05,0.29,0.32,0.318,17
62.8758,-151.0397,104.4,1.1,,,,0.33,,0.7,,
38.8071667,-122.7918333,1.06,1.71,44,38,0.002827,0.05,0.14,0.21,0.157,35
57.3245,-155.6614,67.1,1.6,,,,0.41,,0.9,,
63.6994,-149.5123,117.6,0.9,,,,0.37,,0.8,,
65.4244,-148.025,11.9,0.7,,,,0.8,,0.2,,
55.5776,-159.6966,69,3,,,,0.73,,0.3,,
58.18483333,-155.2928333,1.99,-0.18,6,198,,0.09,0.33,0.47,0.274704969,6
61.6044,-150.9224,54.1,2.1,,,,0.66,,0.4,,
59.5494,-149.5281,34.9,2.3,,,,0.89,,0.8,,
58.2285,-155.1891667,3.78,-0.3,9,85,,0.07,0.25,0.54,0.109694225,9
64.6831,-152.4469,19.7,0.9,,,,0.87,,0.3,,
38.7791672,-122.7570038,1.32,1.03,12,82,0.01086,0.02,0.31,0.59,0.26,12
58.2725,-155.094,5.49,-0.39,6,121,,0.08,0.3,0.62,0.2083751,6
58.181,-155.298,0.83,-0.45,7,157,,0.05,0.23,1.07,0.244156434,7
58.18183333,-155.2976667,1.23,-0.83,6,156,,0.06,0.29,0.95,0.269398805,6
34.5455,-97.71733333,12.5,1.74,40,50,0.109778458,0.46,,2.2,0.11,4
38.7985001,-122.7781677,3.22,0.74,12,76,0.009289,0.01,0.41,1.12,0.36,11
33.4715,-116.5588333,9.78,0.59,29,80,0.043,0.15,0.24,0.42,0.073,13
46.43666667,-122.2621667,20.33,0.81,25,71,0.09152,0.13,0.39,0.48,0.107514941,11
57.0726,-155.5018,7.1,1.5,,,,0.57,,0.6,,
58.19166667,-155.2738333,2.24,-0.29,7,140,,0.06,0.25,0.58,0.24360049,7
52.6827,-169.3491,17.1,1.9,,,,0.42,,0.5,,
38.7891655,-122.754837,0.17,1.19,12,84,0.01206,0.04,0.28,0.58,0.16,13
19.40483284,-155.2640076,0.839999974,1.88999999,13,123,,0.170000002,0.27,0.340000004,1.57000005,10
39.374,-119.8411,8,0.8,14,79.32,0.061,0.1367,,1.1,0.5,6
38.8045006,-122.7833328,1.46,0.76,8,80,0.009973,0.03,0.44,0.75,0.06,7
28.9043,86.6165,40.069,4.3,36,97,1.612,0.68,6.61,10.668,0.104,26
38.8166656,-122.8248367,1.96,0.76,7,130,0.008493,0.01,0.58,1.3,0.17,8
19.16699982,-155.4798279,32.99000168,2.02999997,41,100,,0.109999999,0.58,0.75,1.75999999,18
34.51033333,-97.70016667,7.21,2.13,83,42,0.142172101,0.31,,0.8,0.22,28
36.5355,-98.9595,7.72,1.25,25,75,0.044091348,0.09,,0.2,0.2,4
38.802,-122.804,2.43,1.39,37,50,0.009038,0.05,0.17,0.25,0.144,31
31.56220143,-104.1382319,7.93112793,2.1,39,67,0.019224311,0.2,0.751912588,0.932040202,0.1,22
63.1524,-150.4086,116.3,3.1,,,,0.62,,0.3,,
63.1766,-150.4243,120.955,3.4,185,21,0.44,0.51,3.83,4.494,0.027,178
57.4077,-154.5743,31.3,1.5,,,,0.42,,1,,
58.255,-155.089,4.86,-0.14,9,99,,0.16,0.35,0.72,0.174390046,9
19.34033333,-155.2026667,31.86,2.6,49,104,,0.12,0.45,0.38,0.245648391,26
60.291,-143.5545,24.3,0.8,,,,0.89,,0.5,,
61.2256,-147.5677,0,1.3,,,,0.6,,0,,
-32.238,-178.6117,35,4.8,22,85,3.026,1.15,10.2,1.92,0.144,15
60.0428,-152.3912,71.2,0.9,,,,0.43,,0.7,,
38.7576675,-122.7256699,1.81,1.1,8,230,0.00397,0.02,1.57,0.8,0.15,8
64.6936,-149.1053,10.2,0.9,,,,0.95,,0.6,,
58.255,-155.0966667,2.09,-0.5,5,122,,0.05,0.26,1.48,0.246104399,5
61.0466,-151.4755,68.2,1.1,,,,0.47,,0.6,,
36.6786667,-121.3923333,14.48,1.02,27,70,0.04672,0.06,0.2,0.26,0.341,23
67.5351,-166.5387,14.9,1.9,,,,0.78,,1.9,,
19.19099998,-155.3695068,28.19000053,1.77999997,33,194,,0.119999997,0.71,0.839999974,1.77999997,4
57.4167,-154.6138,18.7,3.1,,,,0.67,,0.7,,
61.2781,-147.6198,0,0.9,,,,0.65,,0,,
58.4456,-155.1995,119.9,1.6,,,,0.48,,0.5,,
59.3515,-152.6432,70,1.5,,,,0.44,,0.4,,
58.18466667,-155.3178333,1.98,-0.4,7,158,,0.07,0.23,0.41,0.248117035,7
58.168,-155.3401667,0.06,-0.68,6,181,,0.07,0.26,2.39,0.160746256,6
38.8359985,-122.7911682,1.42,0.72,9,57,0.002492,0.02,0.38,1.01,0.1,11
60.3698,-141.39,8.1,1.2,,,,0.46,,0.3,,
58.17933333,-155.3298333,1.94,0.91,9,166,,0.08,0.24,0.41,0.124586686,4
34.5265,-97.70016667,6.18,1.78,38,50,0.132274043,0.46,,1.3,0.18,4
52.371,-170.2708,35,2.9,16,210,0.534,1.34,4.91,2.017,0.091,16
58.25283333,-155.1083333,-1.69,-0.27,7,112,,0.15,0.28,3.63,0.217758822,7
19.23583412,-155.3993378,32.13999939,2.26,40,139,,0.109999999,0.57,0.769999981,3.94,5
35.23633333,-98.04066667,4,1.77,29,60,0.03419329,0.34,,1.4,0.25,6
39.5819,-120.0498,8.1,0.9,10,122.56,0.073,0.0903,,1.9,0.17,3
58.26266667,-155.093,4.16,-0.54,7,99,,0.17,0.41,0.88,0.151971791,7
29.1767,105.4293,36.086,4.4,60,59,3.702,0.32,9.52,8.113,0.079,46
58.25983333,-155.0896667,3.76,-0.54,7,100,,0.11,0.27,0.67,0.167819812,7
62.5365,-149.0031,51.5,1.5,,,,0.75,,0.5,,
15.8602,-92.3999,178.192,5,65,94,0.49,1.07,8.25,4.417,0.048,41
63.4052,-147.4884,1.8,0.6,,,,1.06,,0.6,,
4.1803,127.8308,139.423,4.3,22,127,3.417,0.54,14.68,9.663,0.178,11
59.99383333,-153.0376667,-2.95,-0.62,7,154,,0.18,0.45,1.4,0.373778046,7
58.16816667,-155.3763333,2.06,-0.23,7,264,,0.04,0.55,0.45,0.262639829,7
58.8829,-153.1838,65.5,1.7,,,,0.59,,0.3,,
59.8576,-153.0466,93.9,1.1,,,,0.39,,0.6,,
31.60790539,-103.9636858,7.982543945,2.2,15,55,0.078370292,0.1,0.465019408,0.996731563,0.1,19
17.90483333,-66.846,16.42,2.51,12,231,0.07668,0.15,0.79,0.6,0.138255473,7
60.0107,-151.8581,81,1.3,,,,0.5,,0.6,,
52.5453,-168.4307,17.7,2,,,,0.31,,2.4,,
61.336,-148.124,13,1,,,,1.09,,0.3,,
